body,positive,negative,neutral,rated,comment_id,video_id,date
100 thing to be sad mad happy fear and disgust,0,0,1,1,Ugw9TD_Ygjk8RPJZqpl4AaABAg,lqZSV5sFeZI,2021-01-23T07:04:29Z
"No one 
The song (prancer) : has 5 million views 
Boyinaband : but no one has watched it 
Me : (ㅇ๐ㅇ)",0,0,1,1,Ugz219vt6N3ylq1RWGt4AaABAg,lqZSV5sFeZI,2021-01-24T09:01:15Z
James and Jaiden.. such happy people... writing such dark songs. I love it,1,0,0,1,UgwSEL5YocHfGkiOdnd4AaABAg,lqZSV5sFeZI,2021-01-26T13:36:50Z
The thumbnail has james wearing three sets of headphones lol,0,0,1,1,UgyFomvzKhn0212Fnot4AaABAg,lqZSV5sFeZI,2021-01-24T19:51:29Z
We aRe YoUnG LiFe iS fUn wE cAN MaKe tHe mOsT oF iT,0,0,1,1,UgyOymca1nV9__2QDaB4AaABAg,lqZSV5sFeZI,2021-01-22T04:04:31Z
I hate my smile 2,0,0,1,1,UgyNM4f7AhGynRCFG3J4AaABAg,lqZSV5sFeZI,2021-01-21T01:39:48Z
ima kid #LIFEISFUN,0,0,1,1,Ugxzg8rBRgb0ehyQ7XV4AaABAg,lqZSV5sFeZI,2021-01-26T23:04:32Z
gotta make the most of it,0,0,1,1,UgyYQps9ohOPJ7egOGR4AaABAg,lqZSV5sFeZI,2021-01-24T06:55:01Z
"'i wanna be gay!' 








What.??",0,0,1,1,UgyC6kowPLHc31RZkdx4AaABAg,lqZSV5sFeZI,2021-01-15T10:11:01Z
"James: the best thing about life is living 

*yeah and the floor is made of floor*",0,0,1,1,UgxUTktcMH4zyew8MMh4AaABAg,lqZSV5sFeZI,2021-01-10T19:26:58Z
Wait boyinaband real name is David whaaaat?,0,0,1,1,Ugyh3BYyUYeiJUs_1V94AaABAg,lqZSV5sFeZI,2021-01-11T20:28:04Z
Now we know what James look like,0,0,1,1,UgxX-pzkIO0JVC0y2914AaABAg,lqZSV5sFeZI,2021-01-19T03:53:23Z
"James: Right Dave?

*correses his cheek ‘romantically’",0,0,1,1,Ugx9WsshwEDzS3eViwR4AaABAg,lqZSV5sFeZI,2021-01-11T02:58:58Z
life is fun -BTS jaja lol,0,0,1,1,Ugyk98GXhgONHuXA3wR4AaABAg,lqZSV5sFeZI,2021-01-11T03:58:45Z
03:56 i was focusing on their *toes*,0,0,1,1,UgzmoiKXHA5nOdsaGZR4AaABAg,lqZSV5sFeZI,2021-01-11T19:07:02Z
"4:40
may i offer you ✨a rat✨",0,0,1,1,UgwxQjB5Vp0i2qYKijh4AaABAg,lqZSV5sFeZI,2021-01-10T15:40:17Z
Why you deleted prancer rap,0,0,1,1,Ugzd_tlWlCk6TqJWzVt4AaABAg,lqZSV5sFeZI,2021-01-16T10:48:12Z
Eheh his face on the thumbnail,0,0,1,1,UgyZXAgnv2vv8VLChxx4AaABAg,lqZSV5sFeZI,2021-01-12T23:06:50Z
11:16 lol 11:17 11:18 and 11:21,0,0,1,1,UgyBZFvBkRZg-ujecw54AaABAg,lqZSV5sFeZI,2021-01-20T04:03:02Z
gotta love the bromance,1,0,0,1,UgyuILrKU_Z7PT8sKzJ4AaABAg,lqZSV5sFeZI,2021-01-19T21:01:00Z
Ok,0,0,1,1,UgwfQUfNXihmQRyrtlN4AaABAg,lqZSV5sFeZI,2021-01-19T03:06:35Z
U Gay:|,0,1,0,1,UgxFKDM5emcXkBqnOZJ4AaABAg,lqZSV5sFeZI,2021-01-07T03:58:01Z
"all of these comments almost have a Colen lol
:",0,0,1,1,UgzCnk9UNfRTLjw-Hwx4AaABAg,lqZSV5sFeZI,2021-01-06T02:58:14Z
I love you,1,0,0,1,UgwjfalyDj86Et0BV854AaABAg,lqZSV5sFeZI,2021-01-07T22:20:01Z
The song is👌,1,0,0,1,Ugw-1ucULwuC-oUL_yF4AaABAg,lqZSV5sFeZI,2021-01-03T17:31:26Z
My name is David to,0,0,1,1,UgznK-rdg3zye9saNiR4AaABAg,lqZSV5sFeZI,2021-01-09T19:22:59Z
Hey TeaCup. I had to go I had a stalker. Love you bye!,0,0,1,1,UgxJoYVxCmic_WjwYdt4AaABAg,lqZSV5sFeZI,2021-01-08T03:40:26Z
"Super funny!
upper funny!
pper funny!
per funny!
er funny!
r funny!
 funny!
 unny!
 nny!
 ny!
 y!
 !",1,0,0,1,UgyV6nVg7O-G6yq1bjt4AaABAg,lqZSV5sFeZI,2021-01-08T08:04:56Z
"Dave...I deal with depression and anxiety  and self esteem issues as well. You're fine my bro. I realize it's probably stressful as all hel...putting videos out, but we love you, so cheer up. Thanks for being that boy in a band.",1,0,0,1,UgxjgINcpi3Z38ga96p4AaABAg,lqZSV5sFeZI,2021-01-03T07:13:00Z
"Swag: loud
Cartoon: louder
Anime: screaming as loud as the human ears can stand",0,0,1,1,UgxUvL3POtmI38MvZJJ4AaABAg,lqZSV5sFeZI,2021-01-01T04:50:50Z
I like that song,1,0,0,1,UgztgkvPFplvQqdEYjt4AaABAg,lqZSV5sFeZI,2020-12-31T19:09:57Z
We got some no sock love in this video,0,0,1,1,UgzeWHNaV4c3OFZ0hCx4AaABAg,lqZSV5sFeZI,2020-12-30T08:16:56Z
"Dave, you are so cool and you inspire me so much :)",1,0,0,1,Ugz9FUqXk2X9BnFGotZ4AaABAg,lqZSV5sFeZI,2020-12-23T21:16:40Z
me when someone talks to me: 11:21,0,0,1,1,UgyPM5zye2VRhq5h-rp4AaABAg,lqZSV5sFeZI,2020-12-27T02:41:52Z
"Trees scream in Arizona.






Come on people, common knowledge!!!",0,0,1,1,Ugwh2guLJVmZauVNsjZ4AaABAg,lqZSV5sFeZI,2020-12-22T17:47:25Z
just wait until people starts shipping Boyinaband and Theodd1sOut,0,0,1,1,UgwWeyXfB9Hz7u_i3TV4AaABAg,lqZSV5sFeZI,2020-12-22T01:37:38Z
You guys are funny,1,0,0,1,Ugzdjc73B1tDLYPP8nx4AaABAg,lqZSV5sFeZI,2020-12-24T17:19:18Z
"james : so baisically were working right now


dave : - making and eating food-",0,0,1,1,Ugw9OjEGLM3hgg0CYgx4AaABAg,lqZSV5sFeZI,2020-12-29T04:52:29Z
This video has brought one thing to my attention: James is pretty gay,0,0,1,1,UgzMImigPuEU8TGaxyx4AaABAg,lqZSV5sFeZI,2020-12-27T11:48:27Z
Why is james acting weird?,0,0,1,1,UgyyL2Ve1qvH6GbtaVJ4AaABAg,lqZSV5sFeZI,2020-12-23T22:50:03Z
James is so weird I love it LOL,1,0,0,1,Ugx4K7IAaSKGe5aXHqp4AaABAg,lqZSV5sFeZI,2020-12-24T15:07:31Z
This two together are just fantastic XD,1,0,0,1,UgzNf0lKqsLWSEk4YkN4AaABAg,lqZSV5sFeZI,2020-12-24T00:41:14Z
JAMES SAY SORRY TO ME  BC      I'M SE,0,0,1,1,UgzwhkbMyiyQ_QtIoih4AaABAg,lqZSV5sFeZI,2020-12-18T19:58:34Z
"Your friends will die

James: i  l i k e  t h a t",0,0,1,1,UgxLKFyAbTWkUteglcp4AaABAg,lqZSV5sFeZI,2020-12-17T21:19:03Z
"I like the rat, and my name is also Daisy :)",1,0,0,1,UgzNY6yc7OOIeTUy5pZ4AaABAg,lqZSV5sFeZI,2020-12-18T00:24:31Z
Breaking News Boy Stuck Ina Band,0,0,1,1,UgzH8wl26kRSTggtohJ4AaABAg,lqZSV5sFeZI,2020-12-21T04:27:17Z
I had a dream were I met u jaiden animation on my birthday I think that u are a good person,1,0,0,1,Ugz616v3OSOhriAzRkZ4AaABAg,lqZSV5sFeZI,2020-12-20T02:40:27Z
7:21 look at that couple,0,0,1,1,UgxvAyjN8SWh0JK-S7p4AaABAg,lqZSV5sFeZI,2020-12-17T14:03:03Z
Do you make the voice of greninja from epic pokemon rap battles???,0,0,1,1,Ugw1pCZwmtwMU8y8pCV4AaABAg,lqZSV5sFeZI,2020-12-18T15:36:00Z
James with the whistle register 👀🎶,0,0,1,1,UgyupjzoVNdSkv1NGsh4AaABAg,lqZSV5sFeZI,2020-12-20T18:57:00Z
James couch looks so comfortable,1,0,0,1,UgwEjG2EVcW0RllSoaZ4AaABAg,lqZSV5sFeZI,2020-12-18T14:37:07Z
I went to watch the song and it was so funny,0,0,1,1,Ugxay-58YECN8ijnd2p4AaABAg,lqZSV5sFeZI,2020-12-18T03:18:41Z
stop. STOP! STOOOOOOOOOOOOP!!!!!!!!!Dont do the negative start doing the positive.,0,1,0,1,UgxQDtyEXG5_i73DimN4AaABAg,lqZSV5sFeZI,2020-12-19T19:17:15Z
"""but no one really watched it"" 

the 5 million people that did: are we a joke to u?",0,0,1,1,UgyKI01Z8v6erUUVHt54AaABAg,lqZSV5sFeZI,2020-12-16T23:59:46Z
this song would have been better if you said rubber duck (I love it though) also if you understand you know what im talking about (HENRY DANGER EP),1,0,0,1,Ugz7jjOTfYAnCGa2GEZ4AaABAg,lqZSV5sFeZI,2020-12-13T20:35:38Z
"Here are the lyrics!
Try sing along!


Ah, such a beautiful day, uh
The sun's shining in a beautiful way, uh
Gonna take a shower, brush my teeth and
Life is ultimately meaningless
Uh
Uh, but I'll get out of the house
Get on the road, top down, hands out
Put on my favorite song and nod to the rhythm
The planet's being destroyed by your carbon emissions
But I, I, I'll head to class
Try my best on every test 'til I pass
And my grades are screaming in my face, ayy
98 percent of what you learn is a waste
I get to hang out with all my friends
My friends are the friendliest friends
Can't think of a better way to spend my time
Your brain is flawed and all your friends will die
Never mind, I'm alive in the greatest nation
So proud of, the exploitation of natives?
This graceful bird means freedom for all
Tell that to the slaves, and bald eagles aren't bald
I can live in the moment, milk every second
At any time you could get clinical depression
But I'll just be happy, no matter what's in store
It's quite genetic and we have no cure
Uh, at least
We are young
Not for long
Life is fun
It only goes downhill
We gotta make the most of it, make the most of it
Or you'll regret it
We are young
For now
Life is fun
For some people
We gotta make the most of it, make the most of it
Good luck
Woo, I got a brand new job today
Doin' stuff that'll help the economy
I'll save money and buy things at the store
Banks can crash and capitalism is flawed
And it's all because of my hard work
And the thousand advantages you lucked into at birth
I put a lotta effort in my resume
Good thing you don't have a black person's name
I'm proud to be a functioning member of society
Finally, I can be the citizen I dream to be
Part of the community, contribute with my tax
What could possibly stop me? The shrinking middle class
I've at least got a nice stable job
Until it's outsourced to China or replaced by a robot
Oh God, well then I could relax a bit
You'll be empty with nothing to distract from it
But man I'm a passionate graduate
I can be different and I have a career paths to pick from
I could be a rapper or an animator if I'm lucky
Neither of those will make you happy, trust me
I'm able to choose what I pursue
You're a slave to people born richer than you
Then screw it, I'll keep going in
Then I'll party on the weekend and sing
Thanks to autotune
We are young
Not for long
Life is fun
It only goes downhill
We gotta make the most of it, make the most of it
Or you'll regret it
We are young
We still die
Life is fun
Until you die
We gotta make the most of it, make the most of it
Because you'll die
Life is a wonder
You'll never know the answer
Nature is a miracle
Natural disasters
It's good to be alive
You could wake up with cancer
But I'm healthy
Healthy people still get cancer
I love this show
It's the last episode
The sun is shining
It's going to explode
Every species is beautiful and unique though
Children have malaria thanks to mosquitoes
I met a cute girl with a ponytail
Statistically, that relationship is going to fail
I have a wonderful family, it's like no other
You're not special and one day you'll bury your mother
(Jeez dude) no matter what happens I can find a home
We will all die alone
There's amazing potential in every human on Earth
There's no escaping the heat death of the universe
I don't have to live life based on negative parts
No matter how bad they are, they're just thoughts
Yeah, that's fair
Wait really?
Yeah, that seems reasonable
Wait, wait, wait, wait but you were just telling me
Whatever man, I dunno, live your life how you want
I'm not forcing you to do anything, I'm just saying
Oh
Well, in that case
We are young
Life is fun
We gotta make the most of it, make the most of it
We are young
Life is fun
We gotta make the most of it, make the most of it
Enjoy it while it lasts",0,0,1,1,UgxIwZEYGZLaLgmAC6J4AaABAg,lqZSV5sFeZI,2020-12-16T09:31:01Z
may i offer you a rat?,0,0,1,1,UgxBKW90E4LZTMRpcgx4AaABAg,lqZSV5sFeZI,2020-12-15T03:02:14Z
"14:20
ok",0,0,1,1,Ugz5VXADoB5F_lSBsu14AaABAg,lqZSV5sFeZI,2020-12-12T06:47:18Z
"Dave: All your friends are going to die
James: Yeah, I like that",0,0,1,1,UgwJwLQHiu73bh3_hqF4AaABAg,lqZSV5sFeZI,2020-12-11T04:14:03Z
How is nobody talking about the last part of the video where James said he wanted to be gay,0,0,1,1,UgwPD6ntAd9zBt0-gUl4AaABAg,lqZSV5sFeZI,2020-12-15T03:07:44Z
HERE COMES A CRINGEY MEME,0,0,1,1,UgzqtgrfCa-Ec_aDagB4AaABAg,lqZSV5sFeZI,2020-12-15T20:02:15Z
Jave shippers show yourselves,0,0,1,1,UgzHFnhYX46NUD40OQB4AaABAg,lqZSV5sFeZI,2020-12-10T10:46:31Z
I offer you......... A rat.,0,0,1,1,UgyMiQT4K0BWXdd7Tlx4AaABAg,lqZSV5sFeZI,2020-12-17T03:04:29Z
9:51 lol :P,0,0,0,1,UgyNgkbkP4J-967-gep4AaABAg,lqZSV5sFeZI,2020-12-16T19:10:35Z
Cry sees,0,0,1,1,UgzeTXwEcjbu--J3eUV4AaABAg,lqZSV5sFeZI,2020-12-16T17:46:41Z
I hate my smile,0,0,1,1,Ugy_xebiFe6W1-vlf2t4AaABAg,lqZSV5sFeZI,2020-12-13T04:48:22Z
I'm MAD AT YOU MY GRANDMOTHER DIED COS OF CANCER,0,0,1,1,UgwTOor-LfnKz2bUJAR4AaABAg,lqZSV5sFeZI,2020-12-10T04:01:17Z
I HAVE THE SAME WATER BOTTLE AS JAMES EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,0,0,1,1,UgwpmYAbjgB8egl4U-d4AaABAg,lqZSV5sFeZI,2020-12-04T14:53:31Z
Trees scream a lot man in arizona,0,0,1,1,UgzijaRMAtla8HEXkYJ4AaABAg,lqZSV5sFeZI,2020-12-04T04:00:35Z
oh my god I MAKE THE EXACT SAME NOISE THAT JAMES DOES AND EVERYONE HATES ME WHEN I MAKE THAT NOISE,0,0,1,1,Ugy6Nb_mUP1O5I4VaUN4AaABAg,lqZSV5sFeZI,2020-12-05T17:02:48Z
7:22 *fan fic writers typing frantically in the distance*,0,0,1,1,UgxISnHx7Q1qdR9jtAR4AaABAg,lqZSV5sFeZI,2020-12-08T05:30:34Z
lol James is hilarious,1,0,0,1,UgwMDzn3ZwRD2CTgLVh4AaABAg,lqZSV5sFeZI,2020-12-07T18:31:44Z
"I like this, unexpected friends make a cool childlike video song",1,0,0,1,Ugzg0LM1Ng1nDMjLNot4AaABAg,lqZSV5sFeZI,2020-12-07T11:09:52Z
XD hes picking his Nose XD tetris Nerd,0,0,1,1,Ugwm7CU0mq-HvLuhgVh4AaABAg,lqZSV5sFeZI,2020-12-05T18:54:44Z
I was getting bromance vibes but I don’t really care,0,0,1,1,UgzQSkMiD1yOH-nHF7d4AaABAg,lqZSV5sFeZI,2020-12-06T05:39:19Z
"""may i offer you a rat""

I'm dying",0,0,1,1,UgxN3msrHt2d1w9dPG54AaABAg,lqZSV5sFeZI,2020-12-03T21:55:06Z
"Dave: life is wonderful

Frowns and looks away",0,0,1,1,Ugw-1TzHtfSHu0xCyjp4AaABAg,lqZSV5sFeZI,2020-11-29T03:56:23Z
"I will comment this comment on every boyinaband video, if you dont believe me...check",0,0,1,1,UgwXDDbeFJSwHMggpfp4AaABAg,lqZSV5sFeZI,2020-12-03T20:02:54Z
"""May I offer you a rat?"" -James 2020",0,0,1,1,UgxJX0SPIcpGuxcY6xd4AaABAg,lqZSV5sFeZI,2020-12-03T00:18:35Z
I'm watching this in 2020 any one else,0,0,1,1,UgxCpanGygCTlbRWd4V4AaABAg,lqZSV5sFeZI,2020-12-02T23:28:09Z
""" but no one really watched it...."" 

""5 Million views""",0,0,1,1,UgxdZABnzpfUcNe4X154AaABAg,lqZSV5sFeZI,2020-12-02T23:44:47Z
This became my favorite song when I first listened to it and now I know how you made it,1,0,0,1,UgxLIz8DqIOPiYpK3B94AaABAg,lqZSV5sFeZI,2020-11-29T14:36:53Z
Is is cool,1,0,0,1,Ugy89JoJwJqkP3BNLDJ4AaABAg,lqZSV5sFeZI,2020-12-04T02:27:49Z
Cringy laughs,0,1,0,1,Ugx_B3eVu-aSQ-dxiOR4AaABAg,lqZSV5sFeZI,2020-11-30T14:39:32Z
"1:45 i can verify, trees do in fact scream in arizona",0,0,1,1,UgwO85qjVNmJdZ0W4ft4AaABAg,lqZSV5sFeZI,2020-11-27T06:59:08Z
i heard the song and it's been going downhill from there,0,0,1,1,UgyEDTqzYfu7ucjKBEh4AaABAg,lqZSV5sFeZI,2020-11-28T11:57:21Z
"James: discussing the song
5:06 Rat: o hello",0,0,1,1,UgwWAM1RYpRP_TAcR6B4AaABAg,lqZSV5sFeZI,2020-11-24T07:46:30Z
"""Ah such a beautyful day uh shsmdmdhks""",0,0,1,1,UgwLYg_8oWFgSCrM-cN4AaABAg,lqZSV5sFeZI,2020-11-24T08:47:04Z
lol bts,0,0,0,1,UgyMBC6gDZ9EjUMhAlN4AaABAg,lqZSV5sFeZI,2020-11-27T08:59:49Z
"Idk if you guys noticed, Boyinaband was in a Corpse Husband vid",0,0,1,1,UgxgEThG8XS2WGMNtCZ4AaABAg,lqZSV5sFeZI,2020-11-23T03:00:24Z
"Iknow I'm late to the party, but where do I get a giant bean bag like that?",0,0,1,1,UgzcnR1Hdptx8QgkFyh4AaABAg,lqZSV5sFeZI,2020-11-21T01:32:23Z
I’m in love with Daisy,0,0,1,1,UgwpH3_-OSInfneE-ed4AaABAg,lqZSV5sFeZI,2020-11-22T18:17:40Z
I’m a black kid with a white persons name,0,0,1,1,UgwX4UTSqb5yBYubIRJ4AaABAg,lqZSV5sFeZI,2020-11-17T02:15:48Z
Fuck bts,0,1,0,1,UgyQg9tWSlPKSz3lSi94AaABAg,lqZSV5sFeZI,2020-11-15T17:18:38Z
Haha _Optimism_,0,0,1,1,UgwBw6uKZl-Mq3b9UIV4AaABAg,lqZSV5sFeZI,2020-11-17T23:44:06Z
"4:40 14:20
You’re welcome",0,0,0,1,UgwKEuZoUkfloXpOCT14AaABAg,lqZSV5sFeZI,2020-11-17T16:36:53Z
"dave laughing: hahahhaha
james laughing: eeeeehehehehehe",0,0,1,1,Ugz447r8TVjHFGKe0CF4AaABAg,lqZSV5sFeZI,2020-11-16T07:50:50Z
Success,1,0,0,1,UgyvrSUKoSm4XstLba14AaABAg,lqZSV5sFeZI,2020-11-15T13:13:31Z
"My mum had cancer and went through chemo, she still lives miraculously..",0,0,1,1,UgwPuGzIt2YoWk0SX9F4AaABAg,lqZSV5sFeZI,2020-11-18T02:56:55Z
Back before hell rang lose,0,1,0,1,Ugx6Qjzz1kTI7pIEyrl4AaABAg,lqZSV5sFeZI,2020-11-16T12:34:27Z
Discord https://discord.gg/X23hyWvx,0,0,0,1,UgzOoWdQB15Qv-3Tpsp4AaABAg,lqZSV5sFeZI,2020-11-15T13:29:22Z
This is my first time in your videos and i like your videos 😋,1,0,0,1,Ugz-1DOKZRQojwii6Ut4AaABAg,lqZSV5sFeZI,2020-11-13T06:50:29Z
why is James so tall but with his voice is high-,0,0,1,1,UgxXzrbcK63SjGpy0iJ4AaABAg,lqZSV5sFeZI,2020-11-13T19:07:54Z
"All thats left is calm parts. 
*second later*
James screams sounding like a three legged donkey in respiroty distress
I love this song yet i didnt find this video till now. How?!",0,0,1,1,UgxfD_HGuTJNScAEpfZ4AaABAg,lqZSV5sFeZI,2020-11-11T16:49:41Z
They would be a cute couple lmao,1,0,0,1,UgzLfYh0x2TlRiIz5bZ4AaABAg,lqZSV5sFeZI,2020-11-13T21:03:04Z
I LIKE DAVES HAIR,1,0,0,1,Ugx3PRegdyVLijQHd0l4AaABAg,lqZSV5sFeZI,2020-11-11T14:40:42Z
Uhm..  nice thumbnail???,1,0,0,1,Ugy7lH2V3Gp-hUkG5DF4AaABAg,lqZSV5sFeZI,2020-11-14T11:59:56Z
I like his red hair,1,0,0,1,UgyKgRs7B6PTRD4tMqx4AaABAg,lqZSV5sFeZI,2020-11-06T19:48:44Z
Not trying to be mean but are you guys guy answer asap,0,0,1,1,UgzRQhB9H64q_Q8Pslh4AaABAg,lqZSV5sFeZI,2020-11-07T10:04:59Z
"""All of your friends are going to die""

James: ""i like that.""

James: ""Uh! Oh!""

Me: *Wheeze*",0,0,1,1,UgycT9LTGQ-Pia29GuN4AaABAg,lqZSV5sFeZI,2020-11-08T22:46:41Z
I love this video cuz  it is the best I love all of your and James videos,1,0,0,1,UgyKnelj14IxPTa5y4R4AaABAg,lqZSV5sFeZI,2020-11-10T05:04:01Z
"James is LITERALLY me, especially putting his feet on the walls 😂😂😂",0,0,1,1,UgyBG42864T704iBI4B4AaABAg,lqZSV5sFeZI,2020-11-09T05:25:38Z
yOU WAnT A rAT,0,0,1,1,UgzF_BDeKYqPzwASVIV4AaABAg,lqZSV5sFeZI,2020-11-10T15:01:39Z
did anyone else notice the person at 0:10,0,0,1,1,UgxCxOrY8ZVIaKOBToF4AaABAg,lqZSV5sFeZI,2020-10-30T17:46:41Z
I subed right now,1,0,0,1,UgwHE0T8MJ0kfwLBYZN4AaABAg,lqZSV5sFeZI,2020-11-04T18:33:38Z
They need some SOCKS!!!,0,0,1,1,UgyoGOS_0nfaXBKX9wB4AaABAg,lqZSV5sFeZI,2020-11-04T01:46:07Z
aint he in his arpartment,0,0,1,1,UgwP58qLeEvCi4_XV9F4AaABAg,lqZSV5sFeZI,2020-11-02T22:35:59Z
I love all the gay jokes/ references that they make when their together.,1,0,0,1,Ugzn-qmdbygY5qKYeup4AaABAg,lqZSV5sFeZI,2020-10-30T19:54:23Z
my birthday number is 24  :),0,0,1,1,Ugw5MT05t-bgdW-hE5V4AaABAg,lqZSV5sFeZI,2020-11-02T06:04:13Z
Making a song (GONE SEXUAL)!,0,0,1,1,UgxiZ6pziG9Q_730eEl4AaABAg,lqZSV5sFeZI,2020-11-02T10:42:51Z
"dude meme song, rip shoting stars meme",0,0,1,1,UgzNsOPKuNEx4ZnN4qZ4AaABAg,lqZSV5sFeZI,2020-11-01T05:56:08Z
James is the best,1,0,0,1,UgxVBWlIqyXpAO340KZ4AaABAg,lqZSV5sFeZI,2020-10-27T17:14:17Z
"4:07 Dave - “I’m joking. Life is wonderful!”
                      Slight pause.
Me - What does that mean DAVE!",0,0,1,1,UgzLnRLNMGHr8IYoq3J4AaABAg,lqZSV5sFeZI,2020-10-30T12:39:17Z
It’s funny how James is always moving spots but boyinaband is staying in the same bean bag lmao,0,0,1,1,UgzGAev_tLSaX7ywyiF4AaABAg,lqZSV5sFeZI,2020-10-30T11:07:47Z
"7:21 
Me: what is that noise?
Also Me: oh dear god no, oh god no, IT’S THE SHIPPERS!",0,0,1,1,UgzpBV0-t1rFq6lYwSJ4AaABAg,lqZSV5sFeZI,2020-10-27T03:21:21Z
Hahaha how in the beging James is picking his nose so funny,0,0,1,1,Ugw1ZXqXQvc2oLx5oxt4AaABAg,lqZSV5sFeZI,2020-10-29T00:51:15Z
my laugh is wicied my friends think Im some sorta witch (bad grammer0,0,0,1,1,UgzJkzVHvEE5-ulAxod4AaABAg,lqZSV5sFeZI,2020-10-26T00:54:48Z
Wait you have long hair? Always has had,0,0,1,1,UgxAuQzQmKMJKueiQ2F4AaABAg,lqZSV5sFeZI,2020-10-30T17:35:04Z
"“I hate you smile”
I feel that-",0,0,1,1,Ugya7SAZFzgGM-WOVQx4AaABAg,lqZSV5sFeZI,2020-10-26T08:27:11Z
5:21 HIS FACE LMAO,1,0,0,1,UgzEe5yEec-z4h2Hkul4AaABAg,lqZSV5sFeZI,2020-10-30T01:16:46Z
*every body gangsta till' james starts voicing sonic*,0,0,1,1,UgyTYmXfGBmhWhMowpl4AaABAg,lqZSV5sFeZI,2020-10-22T04:06:34Z
is jein nvio,0,0,0,1,UgyIRurhCiyVAiZuiel4AaABAg,lqZSV5sFeZI,2020-10-25T01:06:47Z
James looks like my uncle,0,0,1,1,Ugwj5he2Hh9YYqyHpJ94AaABAg,lqZSV5sFeZI,2020-10-22T16:35:45Z
"James: *picks nose* 
Dave: THIS IS JAMES",0,0,1,1,UgwkzG3gVb0J38Uz-pl4AaABAg,lqZSV5sFeZI,2020-10-22T02:32:09Z
"0:12 - i thought that guy on the rock was nude at first. i was really worried there could be a lawsuit or something, lol.",0,0,1,1,UgwABElcBu6JHmKcLj14AaABAg,lqZSV5sFeZI,2020-10-23T23:48:00Z
is she your sister that you been tacking abaut,0,0,1,1,UgzN_o0Owqg4ZD6LRol4AaABAg,lqZSV5sFeZI,2020-10-22T14:29:59Z
4:26 the beginning of something great,1,0,0,1,UgwCIwqXXM_X67HSLTB4AaABAg,lqZSV5sFeZI,2020-10-24T14:20:09Z
"""may I offer you a RaT?",0,0,1,1,UgyRwr5K8fB85Ks6GLh4AaABAg,lqZSV5sFeZI,2020-10-22T20:49:02Z
Best THE BEST PART 0:04,1,0,0,1,UgxI0xf1gh25FRJ9AhJ4AaABAg,lqZSV5sFeZI,2020-10-22T08:55:16Z
Pineapple :D,0,0,1,1,UgzqubDJeyYKBVF-U9R4AaABAg,lqZSV5sFeZI,2020-10-24T21:41:51Z
T,0,0,0,1,UgyU4yK9GyZ99rli3ll4AaABAg,lqZSV5sFeZI,2020-10-23T19:27:20Z
"""I'm kidding, life is wonderful"" 
* looks distressed *",0,0,1,1,Ugx7-00vZd7yUk5xDyZ4AaABAg,lqZSV5sFeZI,2020-10-19T17:56:03Z
In the thumbnail james had 3 headphones,0,0,1,1,UgyC2M96xyH4wAHsE1d4AaABAg,lqZSV5sFeZI,2020-10-20T23:55:19Z
Cool,1,0,0,1,Ugy9h2rgrfjB11o5qc94AaABAg,lqZSV5sFeZI,2020-10-22T00:56:37Z
"""No one really watched it""
*5,000,000 views*",0,0,1,1,Ugxp1_MRdS5CzqAjpoN4AaABAg,lqZSV5sFeZI,2020-10-19T14:44:07Z
"LOL HE LATES


BIT
LOL",0,0,1,1,Ugy7uiQ3MBa-bXixv2N4AaABAg,lqZSV5sFeZI,2020-10-20T20:50:59Z
James: *MAY I OFFER YOU A RAT?*,0,0,1,1,UgyeFH8xKfhDcoYtuOx4AaABAg,lqZSV5sFeZI,2020-10-18T15:17:04Z
My dad has cancer -_-,0,0,1,1,UgxnMSbzWLfxXewSnzZ4AaABAg,lqZSV5sFeZI,2020-10-17T16:51:52Z
"In this video, there are tons of James' wierd voices, but this is my favorite one.11:01",1,0,0,1,Ugw8WghGUXH0s5X6zw54AaABAg,lqZSV5sFeZI,2020-10-17T18:36:22Z
We are young life is fun,0,0,1,1,UgzHGk-Fi4t21zwjGax4AaABAg,lqZSV5sFeZI,2020-10-16T00:33:36Z
Haha you wish you were in 2020,0,0,1,1,UgzflWmozfEIaO410hB4AaABAg,lqZSV5sFeZI,2020-10-17T21:39:58Z
If they made this song in 2020 it’d be so much easier,0,0,1,1,UgyyslfY1cnhCNP4P914AaABAg,lqZSV5sFeZI,2020-10-16T01:41:48Z
James feet,0,0,1,1,UgzN5mGH6Ujjw940zuN4AaABAg,lqZSV5sFeZI,2020-10-17T03:24:52Z
2:52 who’s this in the background?,0,0,1,1,Ugwl9DBu_IEvtml4dv54AaABAg,lqZSV5sFeZI,2020-10-16T00:04:28Z
James is cute,1,0,0,1,UgzsDFb5HNQIzidQahp4AaABAg,lqZSV5sFeZI,2020-10-18T12:05:15Z
"Dave:24 bad things
Me:Quarentine,covid-",0,0,1,1,Ugzq-wTD9Sr9ZdHbMn14AaABAg,lqZSV5sFeZI,2020-10-16T23:22:49Z
When did it take you long,0,0,1,1,UgwMKdaOis8DyogKTAB4AaABAg,lqZSV5sFeZI,2020-10-14T23:20:38Z
Totally unrelated but I hear high pitched noises,0,0,1,1,UgzqWHRx41xT1RqHlBx4AaABAg,lqZSV5sFeZI,2020-10-13T22:15:21Z
