comment_id,video_id,date,body,rating
UgxHPm1Sz-MOx47kWKR4AaABAg,LFhT6H6pRWg,2018-08-24T18:14:27Z,dislike button gets raped,0
UgxtyrklXfnUOScy7RV4AaABAg,u_J0Ng5cUGg,2021-01-20T16:26:47Z,these shitheads think they feminists they sexist bitches,0
UgyjFzwphh-h-Z5EBfV4AaABAg,FlsCjmMhFmw,2021-01-16T06:20:10Z,like such good rewind tho,1
UgzGXV7ZqBbgUBbXpLt4AaABAg,HVjlcUtuENM,2017-12-04T18:51:56Z,thank god these two repulsive idiots not have any children ive never seen such obvious narcissists life glad see gigis channel dying she has grown into an awful personality shes unlikable her being trans only thing she has going her,0
UgzjWybu6eb7xoYOAJJ4AaABAg,LFhT6H6pRWg,2020-06-10T06:07:40Z,fuck you,0
UgwxU5U7bMSRipXzDsN4AaABAg,0tO_l_Ed5Rs,2017-12-01T18:16:08Z,we love you matt,1
UgzzbL4aLwsC1lttSlR4AaABAg,ItYOdWRo0JY,2019-01-26T21:02:44Z,hate you,0
UgjEXMh5_PDL-XgCoAEC,PpcNQNJmU9Y,2016-07-16T14:28:13Z,game looks awesome,1
UgxGZVUVaJpU6rnCLdB4AaABAg,LFhT6H6pRWg,2018-05-16T20:18:03Z,you lost,0
Ugx8FM4U6PQ8RRRyYAx4AaABAg,fuHcdFPBKy0,2017-12-15T03:32:44Z, see fav youtubers alex laurn think saw roi more favss,1
UgwuYOTDeD_wpar21B54AaABAg,c7nRTF2SowQ,2020-09-17T14:19:27Z,best shooter game ever,1
Ugi0McZrUMP8d3gCoAEC,C_Ig3iHWDwk,2016-08-21T10:55:07Z,fuck you,0
UgwNaaiNxEtVC0m-gMx4AaABAg,MFWF9dU5Zc0,2018-08-02T07:10:53Z,great cast shit movie,0
UgwY7LbLTRue8igRlcN4AaABAg,HVjlcUtuENM,2018-03-12T06:14:20Z,solyingclickbait would be better tittle,0
UgxijoUK6YGFE3b-pu94AaABAg,X3hjRKGrC40,2017-11-13T04:20:31Z,shot stupid,0
Ugw8QoO_r0BaDv5rawJ4AaABAg,c7nRTF2SowQ,2020-12-28T13:49:54Z,best from battlefield series multiplayer mode awesome,1
UgiFj_LBFaKmPHgCoAEC,CfdVnvrJUS0,2017-06-03T08:11:22Z,good,1
Ugy3c7skSDNf1rfGIKp4AaABAg,0tO_l_Ed5Rs,2018-02-02T07:52:22Z,amazing song better than jake paul laugh,1
UgwUQXO1jqLzT56Timd4AaABAg,EeF3UTkCoxY,2020-12-22T22:07:25Z,bad angry,0
UgiZmJ1tMGZOfXgCoAEC,PpcNQNJmU9Y,2016-07-17T12:28:44Z,wtf,0
Ugz3hZHJl7IPCvtHDCl4AaABAg,LFhT6H6pRWg,2018-04-06T16:38:44Z,cheeks hurt from cringe,0
UgjBZvT_GPNOJngCoAEC,C_Ig3iHWDwk,2016-08-23T03:41:35Z,guy full bullshit,0
UgyA5CMfr3O48-rNFlB4AaABAg,MFWF9dU5Zc0,2018-08-09T13:52:25Z,wow movie looks like crap is,0
Ugxv0u0gXGZCYLsn5Vp4AaABAg,c7nRTF2SowQ,2020-10-25T20:02:01Z,you know youve made best trailer ever when  years later makes you as excited get back into game than day one,1
UgwvrY3uSGL_uJDBdoF4AaABAg,YbJOTdZBX1g,2021-01-31T20:09:31Z,too hate,0
UghfoBL6nS33oXgCoAEC,-HYe1xkjOcQ,2016-06-27T20:41:30Z,holy sht getting down cannot find single normal comment which good d,0
UgyJ3Aftid8F53yFcVx4AaABAg,_UZbgH3pOBA,2017-09-25T17:57:56Z,you guys getting too much hate you guys stance well articulated made perfect sense really feel like bunch white people trying come aid black people bc they feel like they need to idubbz said perfectly either all words offensive or none them are context intent everything,1
UgzKlvWdmDvXuCnugql4AaABAg,0tO_l_Ed5Rs,2017-11-23T22:17:29Z,hmm not bad not bad at all,1
UgyyGnNUpZLQJox1yWV4AaABAg,4NJlUribp3c,2021-01-28T17:06:36Z,m views welldone good,1
Ugxa5mgjV3m1cwUn4q14AaABAg,HVjlcUtuENM,2017-12-04T21:18:01Z,not funny,0
UghoOqg0MZBUMXgCoAEC,C_Ig3iHWDwk,2016-08-21T16:00:54Z,oh fuck off keem,0
Ugzz3gWrSB-ny7ytV4l4AaABAg,c7nRTF2SowQ,2020-12-25T16:49:44Z,amazing game better graphics even nextgen games,1
UgyEs8rSJK-4lxpbSPN4AaABAg,34UCkAJKt6M,2018-07-14T05:35:04Z,when you have no personality replace with rolex,0
UgydKSN0vOEVRzeX1ON4AaABAg,5NbhJ2fFGco,2019-12-22T08:25:34Z,hate video lot,0
Ugz0enD5Sl-tQVSXK914AaABAg,pjS6OdY2dBQ,2020-06-30T17:46:05Z, years later thats true man,1
UgzUfE3jlG3pnerOhcl4AaABAg,lYEj9snU838,2018-02-22T03:33:56Z,generally felt sorry kid until he mentioned he middle school everyone middle school prepubescent awkward everyone gets bullied you not deserve money responding normal situation,0
UgzesG8Ri9Jg3aIWX7h4AaABAg,c7nRTF2SowQ,2020-12-16T06:16:31Z,nearly  still best trailer,1
UgwVMO9__ETcTlCspZB4AaABAg,_UZbgH3pOBA,2018-01-24T04:50:42Z,honesty not see any issue with podcast not understand hate its an important subject discuss bring light to regardless an apology or not its not something should be shrugged off being friends felix would make even more important they speak out if they not addressed people would have said they were up his arse not saying wrong backstabbing definitely not issue here if you think youre missing point ethan hila constantly keep real regardless whether its what people want hear papa bless x,1
Ugy7HT3oq3QtGdpL8jh4AaABAg,bukzXzsG77o,2020-12-31T00:44:57Z,its sad because pretty much peak idubbz content has much passion,1
Ugy8BbrhAzDlhhl0ezd4AaABAg,HVjlcUtuENM,2017-12-17T01:54:47Z,what happened youyouve changed much not good way either,0
UgybXJrluHrZgtaZL_h4AaABAg,udBgnu1hbLU,2019-08-27T19:49:50Z,miss wolfie,1
Ugx980i1Bh_vGuJeShV4AaABAg,FmE8DwZ6RHk,2018-01-29T04:56:20Z,fake had flag as misleading text,0
Ugjhth1XD9ch6HgCoAEC,PpcNQNJmU9Y,2016-07-17T21:37:50Z,sucks,0
Ugxm6hESg3TIp4F1D9x4AaABAg,IvxRsDpXPGo,2020-12-01T05:03:38Z,ive been binging  songs most them songs not even like they bring back pleasant middle school memories,1
UgzKLutvTKpEU3hc9U14AaABAg,6ZfuNTqbHE8,2021-01-31T03:07:06Z, or nd best movie if all time,1
UgzIslfgLsiqX4SpLA54AaABAg,6ZfuNTqbHE8,2021-01-10T07:23:00Z,movie which made me as die hard fan marvel,1
UgydEr3yDx5n0hnDHFJ4AaABAg,_GuOjXYl5ew,2020-12-27T11:22:42Z,better then new ones,1
Ugxg4vadv2myRc1102l4AaABAg,oJ2faqXlU1s,2020-02-01T20:12:16Z,press like machine gun when used funny good video,1
Ugz3eckLdVl86pxX3Ah4AaABAg,RZ65WvTqPl4,2021-02-01T05:31:19Z,looks fake,0
UgwTRi0V8n3zU6iksox4AaABAg,8d_202l55LU,2017-12-18T03:27:15Z,he needs good knocking not porn kind muhammad ali kind,0
Ugy4HeGhLiyrZyA0lhV4AaABAg,IvxRsDpXPGo,2021-01-21T20:31:22Z,nano love youu,1
UggXDDNUVRm80XgCoAEC,-HYe1xkjOcQ,2016-06-27T22:16:07Z,fuck you,0
UgzMvWlC05eLn3A5fmN4AaABAg,LFhT6H6pRWg,2018-02-07T18:21:20Z,ajit pai type kid who picked last dodgeball would remind teacher about homework,0
Ugi4HNoW9Kjx_HgCoAEC,cRJjXCK6H6Y,2016-08-31T00:09:03Z,killergnomestar leafy better than you you know it,0
UgwZ0LcEXNKfa_110Yh4AaABAg,4NJlUribp3c,2021-01-31T08:16:53Z,never gets old,1
UgxWejdQsAjLgV7iBPB4AaABAg,ffxKSjUwKdU,2021-01-26T00:29:45Z,listen masterpiece every night before sleep,1
UgzQLFLnwlvhPGPB2X94AaABAg,w3ugHP-yZXw,2020-09-11T15:58:31Z,worst movie ever,0
UghZxRuGwvEwhXgCoAEC,0tO_l_Ed5Rs,2017-11-16T01:57:08Z,once again mat you fail,0
Ugy3zOMxRoeiElzDjZt4AaABAg,_GuOjXYl5ew,2021-01-08T22:50:27Z,good old rewind smile ️,1
Ugy5RwU420mhpuJY5gx4AaABAg,QwZT7T-TXT0,2020-12-28T05:12:16Z,man fool,0
UghEeH-GkcLR7HgCoAEC,t6hlkIlGFCI,2016-07-28T09:25:31Z,why everyone hating,0
Ugjdd4vzyYpL8XgCoAEC,PpcNQNJmU9Y,2016-07-14T21:33:18Z,imma still play be honest,1
UgyppEJSC2X9ZrdHT4t4AaABAg,u_J0Ng5cUGg,2021-01-06T00:54:44Z,annoying feminist “how does feel be same gender as trump” me “how does feel be you”,0
UgxQeq9PXbwlbwg2mVp4AaABAg,mNcdlLIOdNw,2020-12-19T00:51:40Z,shes real tho shes not extra or anything you can see her clothes xd what would wear tuesday,1
UgxGzDgkJf2vFNIaOMF4AaABAg,0tO_l_Ed5Rs,2017-12-06T05:54:48Z,laugh great way explore matt love vids laugh,1
UgzfhFAHK2rIb0yLqN14AaABAg,ItYOdWRo0JY,2019-01-30T17:53:56Z,fucking stupid dumbass,0
Ugwai-bmzno0Aw5P_YR4AaABAg,0tO_l_Ed5Rs,2017-11-15T17:30:24Z,loved it all flows were point,1
UgzpubKS_EY81BIgrx54AaABAg,fuHcdFPBKy0,2017-12-11T04:45:06Z,love lauren diy alex wassabis videos,1
UgxUj8J3MeGRMnyMoxh4AaABAg,IvxRsDpXPGo,2020-12-16T19:22:39Z,hah dislikes,0
UgiBHJ2jCn5ziXgCoAEC,PpcNQNJmU9Y,2016-07-22T12:56:21Z,great game looks amazing not wait play hype,1
UgiyStI1m88cdHgCoAEC,PpcNQNJmU9Y,2016-07-07T23:33:07Z,game not look bad,1
UgyPFyy_Ft2VzK07dr54AaABAg,WeA7edXsU40,2018-12-20T11:23:53Z,jesus christ im crying cause got exited about xd,1
UgycDa4dPD8MerGSYRx4AaABAg,_GuOjXYl5ew,2021-01-10T09:52:07Z, better,0
UgzvTLqYkVeSx0W42DR4AaABAg,w38IG6HsI5s,2020-08-05T09:20:51Z,love how she promotes self love,1
UgyQojCtHVRvRNMiIRh4AaABAg,pjS6OdY2dBQ,2019-04-29T22:56:38Z,remove video,0
Ugzj2upWeo6qz8SxVW54AaABAg,4NJlUribp3c,2021-01-21T19:02:00Z,ultra legendare watching ,1
UgzV5IT0PphMFORpg3B4AaABAg,_GuOjXYl5ew,2020-12-26T02:12:05Z,be honest an absolute cinematic masterpiece compared most recent ones,1
Ugzo8SjYksheF7HoKIR4AaABAg,bukzXzsG77o,2021-01-20T15:52:33Z, years later still best content cop,1
Ugy6GC2ix5bImwNB0dV4AaABAg,xuCn8ux2gbs,2021-01-29T20:42:46Z,gives me joy,1
UgyJR8oRQHB1RSDCKt54AaABAg,lYEj9snU838,2017-12-17T22:29:30Z,poor boy sad feel bad went through bullying its not fun feel awful go him taking like champ ️,1
Ugwv42TOhnGc5Y4uvHJ4AaABAg,IvxRsDpXPGo,2020-12-14T10:33:31Z,lyrical king,1
UgwE3ahCgpukRqHCxnZ4AaABAg,0tO_l_Ed5Rs,2017-11-25T14:02:00Z,matts channel unfortunately dead,0
UgyFTRrgO71U3M_7eTl4AaABAg,4NJlUribp3c,2021-01-29T17:15:43Z,good,1
UgwaxxvBISwUbmUs6Gx4AaABAg,J2HytHu5VBI,2021-01-24T19:22:06Z,still hurts bro,0
UgydtC10OiQ8aiw3v554AaABAg,FmE8DwZ6RHk,2018-01-28T04:25:55Z,misleading title,0
Ugz-EtaPHyYN6rYpD2B4AaABAg,l14ejKg__HY,2020-07-20T03:50:50Z,go fuck yourself,0
UgzajP8Yq3csJxnEiQl4AaABAg,HVjlcUtuENM,2018-07-28T09:19:09Z,thanks sharing surrogate journey with us im glad watch video you both too cute surrogacy blessing infertile couple also become mother from surrogacy biotexcom helps me lot surrogacy treatment biotexcom best clinic field fertility treatment,1
Ugw4lZzMJOL-swRGNT14AaABAg,n1WpP7iowLc,2018-09-28T23:04:47Z,damn love song,1
UggWGimEYCaTTngCoAEC,PpcNQNJmU9Y,2016-07-08T11:43:03Z,looks awesome both trailers,1
UgxbN_KALJhLQmJ2Mj54AaABAg,mNcdlLIOdNw,2020-09-27T12:20:08Z,selena gomez funny girls being fun like you selena,1
UgyFDQ15OPNZlsjm2EF4AaABAg,mNcdlLIOdNw,2021-01-21T18:53:04Z,like her fingers,1
UgxLZASzQfQuDB6ydmd4AaABAg,w3ugHP-yZXw,2021-01-14T08:58:06Z,probably best version movie,1
Ugxgvb3MiDGjb7-Ce2p4AaABAg,t6hlkIlGFCI,2018-05-14T14:02:42Z,love movie come at me haters,1
UgxnXk_MPnQ6G8V_3vd4AaABAg,YbJOTdZBX1g,2021-01-29T02:16:42Z,love you,1
UgwAi_udUG_IGX6-r9x4AaABAg,w38IG6HsI5s,2020-09-27T02:33:50Z,she made  dollars from video damn girl wish could do,1
Ugw9NMJsc7p-KVNdLDV4AaABAg,c7nRTF2SowQ,2020-10-16T18:12:14Z,without doubt best battlefield,1
UgherP5Z2pmJuHgCoAEC,KEJdam7NJ2Y,2016-06-20T07:35:44Z,kemmstar fuck you,0
Ugg1QzjOKJQGmXgCoAEC,cRJjXCK6H6Y,2016-10-02T17:26:56Z,okay  bots day   subs week you said jumped up one second would be impossible shut up keemstar neutral good,0
UgxvmXPQLxqz7FQt9aN4AaABAg,IvxRsDpXPGo,2021-01-15T23:38:07Z,noob,0
Ugzq4ehfhbk0CnGy0-p4AaABAg,X3hjRKGrC40,2017-10-30T01:18:11Z,why we still here suffer,0
UgjDiSb1Xyhiy3gCoAEC,KEJdam7NJ2Y,2016-06-21T23:10:27Z,fuck you bitch you suck idybbz,0
UggxjkwfaxADiHgCoAEC,CfdVnvrJUS0,2016-11-18T18:44:14Z,you racist,0
UgyrFHjdVCpBiyWV6-l4AaABAg,LFhT6H6pRWg,2019-07-28T23:59:53Z,what dick,0
UgztfMNZ9DdyMAeeWlF4AaABAg,HVjlcUtuENM,2019-07-26T05:47:55Z,great story tellers,1
Ugg0RZv8JVaQWHgCoAEC,Rqy_5PmID6k,2016-06-24T18:07:17Z,fuck off dirt bag,0
UgwDGGX4XlFMyAhh3sN4AaABAg,n1WpP7iowLc,2018-05-11T20:51:39Z,ending funny think thats realist eminem ive seen year,1
UghRbz1ueTCSEHgCoAEC,C_Ig3iHWDwk,2016-09-02T00:03:17Z,fuck off please,0
Ugxpev_WrjATeNap7Qd4AaABAg,MfTbHITdhEI,2021-01-22T19:53:31Z,where  people at,1
UgxYITKhStzlBBAU_B94AaABAg,mNcdlLIOdNw,2020-10-28T13:45:46Z, those who say selena cant do high notes she killed,1
UgyLN2TkpDAncw77IBt4AaABAg,FmE8DwZ6RHk,2018-01-28T06:44:43Z,laugh he literally got more cheers than boos,0
UgjwwijmUiyeangCoAEC,-HYe1xkjOcQ,2016-07-01T17:42:00Z,thank you leave da make own channel youll do great,1
UgxYE4g-D3oVjB3vdkl4AaABAg,FlsCjmMhFmw,2021-01-30T13:31:25Z,well done,1
UggQ8TLv9j8SwXgCoAEC,CfdVnvrJUS0,2017-05-16T16:15:39Z,weird,0
UgwJE571yBvlSqMrGOR4AaABAg,n1WpP7iowLc,2019-07-28T20:21:03Z,pretty cool,1
UgxuW3f7Dm2opKh_0I54AaABAg,FmE8DwZ6RHk,2018-01-30T18:48:37Z,laugh stretch cnn,0
Ugysselc7sL6P-QU98V4AaABAg,bukzXzsG77o,2020-12-11T09:18:19Z,love how he put pewds corner like hes scared he calls him irrelevant getting  mil year like guy at rate youre going get  min in never because an asshole also love how im doing acting like someone going see this,0
UgzkPhpvTFkRph4Gi9x4AaABAg,X3hjRKGrC40,2019-12-28T11:17:04Z,you destroying metal gear game money greed only,0
Ugzjy-hFQlwiHMXShYd4AaABAg,oJ2faqXlU1s,2020-10-28T09:11:33Z,satisfying ,1
UgiaanfYBZ5szngCoAEC,-HYe1xkjOcQ,2016-07-30T00:46:04Z,greatest blue,1
Ugwuwly3DQBUV0abmYt4AaABAg,udBgnu1hbLU,2020-07-09T19:33:49Z,remember watching wolfie  years ago then saw recommendations ofcourse came back,1
UgyhGku9DaYifGHGfwB4AaABAg,fuHcdFPBKy0,2017-12-11T01:43:59Z,pewdiepie not it not good,0
UgyJRXId68mphuGrusR4AaABAg,X3hjRKGrC40,2017-12-14T03:14:27Z,as show respect kojima nobody should buy game,0
UgxL1PV-rx8cnlLaIJh4AaABAg,ffxKSjUwKdU,2021-01-30T05:03:08Z,love you ari you an mf legend,1
UgxcGpwVkJv1jL-5AyZ4AaABAg,_UZbgH3pOBA,2017-10-09T08:33:05Z,stop acting like he said purpose he obviously had slip like he said multiple times right after he apologized then full apology video mature people accept his apology move on personally not even really see whats bad about what pewdiepie said its word grow up,0
UgxBNBf7dhblOnGJogl4AaABAg,c7nRTF2SowQ,2020-11-06T03:45:10Z,best trailer ever made,1
Ugyj6C_1c3ZrN3O25B14AaABAg,EeF3UTkCoxY,2021-02-01T05:06:18Z,idk about you guys loved game favorite campaign series,1
Ugy1XduJeFOBh-mdWNV4AaABAg,FmE8DwZ6RHk,2018-01-28T14:14:38Z,you fake news,0
UgghJ7XZnc6qD3gCoAEC,CfdVnvrJUS0,2017-01-26T01:18:13Z,not black you racist content sucks you clearly white,0
Ugh-5PYllKgWaHgCoAEC,-HYe1xkjOcQ,2016-06-27T19:55:09Z,congratulations number  good luck continue miserable life,0
UgyuNpUzYVunseFKNox4AaABAg,mNcdlLIOdNw,2020-11-09T07:45:20Z,cmon james get us part  this,1
UgjoUlIasqZJL3gCoAEC,PpcNQNJmU9Y,2016-07-08T16:13:23Z,not know why people hate game if looks good friends tell me not buy peace crap im still gonna buy not care what friends say also why people love old games better when they make more call duty games they going play infinite warfare they going say new one sucks,1
UgxFGd3POG-4LZSy0_N4AaABAg,c7nRTF2SowQ,2020-10-14T18:49:46Z,wanna play much sad,1
Ugirqww21hMQ4ngCoAEC,C_Ig3iHWDwk,2016-09-06T21:46:01Z,fuck you leave people alone,0
UgjvplACz9RZcXgCoAEC,PpcNQNJmU9Y,2016-07-26T19:35:13Z,im going buy game judge hate me all you want not care im still going buy you not change mind,1
Ugwn-uR8SCnH4SlhJYl4AaABAg,l14ejKg__HY,2021-01-17T03:27:01Z,ugh catastrophic failure,0
UgwUjbszvw2rmx3v18l4AaABAg,fuHcdFPBKy0,2017-12-14T03:13:18Z,its sad not seeing smosh rewind anymore,0
UgxP-x817f302r1f8w94AaABAg,mNcdlLIOdNw,2020-09-29T05:12:31Z,james bring selena back car want one freaking beautiful video selena happy,1
UgzbehP1lSgSSKgzH_R4AaABAg,ffxKSjUwKdU,2021-01-20T00:33:42Z,ariana grade our queen also beyoncé,1
Ugz86uwjMJ616m7CFnJ4AaABAg,bukzXzsG77o,2020-12-13T05:12:04Z,damn masterpiece,1
Ugw3ggE7iI4UnQGt4614AaABAg,HVjlcUtuENM,2017-12-20T12:59:18Z,the squads baby someone help child pls,0
Ugwa7O9mPSTyEEMDHF54AaABAg,6ZfuNTqbHE8,2021-01-15T08:07:41Z,one most amazing super hero movie world,1
UgyFflT4ZjygFV1F-Jd4AaABAg,c7nRTF2SowQ,2021-01-13T13:48:30Z,there will never be another game like honestly saddens me,1
UgxTL6_NzeVKtEPIXi94AaABAg,HVjlcUtuENM,2018-01-14T11:49:41Z,oh yeah remember now why stopped following her,0
UgwLJZxHx0lhWCqKxFF4AaABAg,MFWF9dU5Zc0,2019-04-10T17:00:49Z,look at all triggered men comments lool saw movie amazing usually never watch movies like these ever one great,1
UgwEgxdWizRgrN8F9DN4AaABAg,6ZfuNTqbHE8,2021-01-30T23:02:38Z, years still get goosebumps,1
UgxLlxirx_vqssRnQBx4AaABAg,RZ65WvTqPl4,2021-02-02T12:13:19Z,love alligators,1
UgxcVw0Ip-szQ6DUrdp4AaABAg,RZ65WvTqPl4,2021-02-02T08:06:19Z,nice xd,1
UgysfQLA7iI4igMNGfN4AaABAg,w3ugHP-yZXw,2021-01-01T19:24:08Z,okay be honest slap part actually kinda funny actually chuckled bit at not excuse fact its shit show,0
Ugg_WORTO_msRHgCoAEC,KEJdam7NJ2Y,2016-06-16T01:17:48Z,dayuum not have touched meh boii leafy x,0
Ugxq2EGx5kt9eXvcxX54AaABAg,pjS6OdY2dBQ,2020-08-25T18:05:26Z,ill be voting anybody aint ugli man,0
Ugw06tf5pQ5oyHoCKdd4AaABAg,_UZbgH3pOBA,2017-09-26T04:22:50Z,ethan did nothing wrong papa bless,1
Ugx1D8nc9MGOC2AhdTR4AaABAg,8d_202l55LU,2017-12-15T16:55:10Z,came here dislike show support or net neutrality also wp terrible,0
Ugwb54AhUoeENy5gjax4AaABAg,l14ejKg__HY,2020-12-19T03:47:36Z,pisses me off day his voice annoying too,0
UgwWNiimmu3IMKMyzzZ4AaABAg,ItYOdWRo0JY,2019-05-05T00:02:23Z,money wasted,0
Ugib0212XyglBHgCoAEC,C_Ig3iHWDwk,2016-08-22T02:46:00Z,keem fucking idiot hes trying too fucking hard hurt leafys channel,0
UgwcSzPjPESGBb-WmyV4AaABAg,_GuOjXYl5ew,2020-12-30T10:37:56Z,all these rewinds good    rewinds good besides  cant wait  rewind from mrbeast,1
Ugy8Py7NDR6OJmJXBKh4AaABAg,bukzXzsG77o,2020-12-20T11:00:08Z,ah yes time annual rewatch beautiful piece youtube history,1
Ugh7OtQFVBA1rHgCoAEC,-HYe1xkjOcQ,2016-06-28T00:17:39Z,number  bitch,0
UgysSkDkYT5RMbo6x7p4AaABAg,QwZT7T-TXT0,2020-12-26T21:47:09Z,hey fuck you,0
Ugx-r4vyGJz_syvIr5t4AaABAg,34UCkAJKt6M,2018-05-08T14:05:26Z,goodness ass,0
UgzNRVH2H_ZN0VuNBKF4AaABAg,FmE8DwZ6RHk,2018-01-31T19:31:45Z,ha ha ha oh silly cnn theyre booing you laugh,0
Ugx6bvkGvJlM_aNx6_14AaABAg,w3ugHP-yZXw,2020-12-31T07:02:20Z,stop ruining classics ffs,0
UgzGp5CmMvJfPvbEq7x4AaABAg,w38IG6HsI5s,2020-10-09T07:44:22Z,her videos saved quarantine,1
UgxeUTvBbQYnNJUl52Z4AaABAg,bukzXzsG77o,2020-11-26T23:38:20Z,still masterpiece nov ,1
Ugg9YwNj3TbAqXgCoAEC,PpcNQNJmU9Y,2016-08-24T21:46:36Z,im going be fair does look cooli wise star wars battlefront had space battles noo too hard have space battles star wars game,1
UgxF-PEyPYNVrYnLagV4AaABAg,w38IG6HsI5s,2020-07-23T13:38:21Z,you told am beautiful you too,1
UgyCnC4JPyo8SUAuwQh4AaABAg,ItYOdWRo0JY,2019-02-04T15:22:53Z,fake no human would ever do,0
Ugxin7rdDxNOxBHbLJx4AaABAg,udBgnu1hbLU,2020-04-18T08:54:29Z,wolfe david you one best youtubers out there,1
UgzcamqRVtDOuD9UWz54AaABAg,c7nRTF2SowQ,2021-01-20T18:32:18Z,masterpiece,1
Ugxcqz5Oq0wNVKWkoEB4AaABAg,oJ2faqXlU1s,2020-01-31T07:04:29Z,you know science good,1
UghFNkB48JOyP3gCoAEC,-HYe1xkjOcQ,2016-06-28T19:46:02Z,fuck you keemster,0
Ugz2Kqr69BCY-8gkfgB4AaABAg,fuHcdFPBKy0,2017-12-11T04:36:33Z,best part end,0
UgyhX0b6kjP0cfHY4Vx4AaABAg,EeF3UTkCoxY,2020-11-14T22:21:30Z,im hate,0
Ugy8JqfzfBQkeLu_jvp4AaABAg,l14ejKg__HY,2020-07-15T01:26:42Z,pathetic,0
Ugy7hwQ8031H5OVWhat4AaABAg,34UCkAJKt6M,2018-05-25T00:00:29Z,“his song awful too” bish wtf,0
UggwiONtdL9rFngCoAEC,t6hlkIlGFCI,2016-08-24T07:35:08Z,think like zillion ppl gonna comment about how am wrong but liked,1
UgyI7YmhUNxtavo_DMF4AaABAg,4NJlUribp3c,2021-01-22T05:04:43Z,aahh finally found video searched jejejej rlaugh aaha woww,1
UghEx0KAqmqfwngCoAEC,C_Ig3iHWDwk,2016-08-23T21:54:55Z,hilarious xd he tries find tiniest details hate leafy,0
UgzDUSM098rXzy9WlXB4AaABAg,34UCkAJKt6M,2018-08-12T08:51:37Z,moron,0
Ugz-WZ3bvr7u2U1pwPJ4AaABAg,n1WpP7iowLc,2018-09-14T00:35:11Z,very poetic passionate song literally one many most powerful albums eminem has produced,1
UgxuW7Ie7ysT_-q-vx54AaABAg,lqZSV5sFeZI,2020-12-25T05:40:07Z,thumb nail priceless xd,1
UgwmnlT8lx0GssQM80d4AaABAg,_GuOjXYl5ew,2021-01-07T21:16:39Z,when rewinds were actually good,1
UgwKf4491RatRt14E1J4AaABAg,ffxKSjUwKdU,2021-01-30T14:17:28Z,love adriana grande,1
UgyejHf5JfM09F8SSCd4AaABAg,J2HytHu5VBI,2021-02-02T01:11:30Z,still hurts,0
UgxpcKMWtJtmfb9lyox4AaABAg,mNcdlLIOdNw,2020-11-01T19:02:05Z,shes cute seriously,1
Ugyasy1JCWZTMWt9A054AaABAg,lYEj9snU838,2017-12-19T01:33:41Z,his mom racist as fook she cant even lie,0
UgwGgoUYFtYoEp2xVDZ4AaABAg,w38IG6HsI5s,2020-11-09T03:02:14Z,puns best laugh iloveyou lizaa,1
UgwXuOkKAxtmB-2MAF14AaABAg,4NJlUribp3c,2021-01-23T11:50:29Z,love you panda,1
Ugw10O0GS2zQlG59E6F4AaABAg,X3hjRKGrC40,2019-11-12T04:19:49Z,you destroyed  decades mr kojimas hard workand hero snake,0
Ugxguo6aEVMqBhrBX2l4AaABAg,bukzXzsG77o,2021-01-26T06:03:50Z,rip rice gum joke love video much want see more these,1
UgwuYj-w26ZBaPtKEkN4AaABAg,VY4wCi1pPkU,2021-01-06T11:52:47Z,favourite introwhats up bros name pewdiepie,1
UgyknD-JiqdU0JIMPw14AaABAg,EeF3UTkCoxY,2020-10-27T06:28:51Z,lot hate actually liked game,1
UggS6y7lFCsli3gCoAEC,-HYe1xkjOcQ,2016-06-28T01:27:32Z,im watching sub count go down love it fuck you keem,0
UgzTFO3T6I-kf3xwJu14AaABAg,LFhT6H6pRWg,2018-04-08T01:03:23Z,yeah you still have pay gram food dumbass its not like do am saying wow such fucking liar,0
UgzVtByyyFv-FW8U5194AaABAg,udBgnu1hbLU,2020-06-09T21:14:28Z,he funny ash,1
Ugwd6sX8tDdJTN37lVt4AaABAg,6ZfuNTqbHE8,2021-01-26T03:24:10Z, still come back before watch movie het me hype,1
UgwjbuClxuV97HRcf1N4AaABAg,V5cOvyDpWfM,2019-11-07T16:11:53Z,ears hurts,0
Ugyb2zl05BmCbzkICf54AaABAg,lYEj9snU838,2017-12-16T00:12:49Z,stay strong man,1
UgwtqdOVpGbc3tAjBr94AaABAg,c7nRTF2SowQ,2020-10-09T03:02:19Z,teacher lesson history ww girls no its boring ew you me bois,1
UgjiJHBmvA9D83gCoAEC,cRJjXCK6H6Y,2016-09-13T22:02:57Z,sausage party fucking hilarious,1
UgwzvTByrTrB2H6ti4x4AaABAg,WeA7edXsU40,2018-12-01T21:12:21Z,glad see this thank you,1
Ugzcu2J1Vgb5sYQEoPB4AaABAg,mNcdlLIOdNw,2020-09-21T10:08:23Z,best part  came back,1
UgznSQrat3yU2ZSIl_N4AaABAg,IvxRsDpXPGo,2020-12-31T03:41:17Z,song disgrace music,0
UgiRKy3txCWPXHgCoAEC,cRJjXCK6H6Y,2016-08-24T20:31:00Z,amount dislikes not surprise,0
Ugw3eJoZHMxSlYqKfYJ4AaABAg,mNcdlLIOdNw,2020-11-09T13:46:09Z,love queen sel,1
UgyYi0rgNS-TCZkU8It4AaABAg,LFhT6H6pRWg,2020-05-27T04:18:13Z,not know you could buy k likes youtube post,0
