comment_id,video_id,date,body,rating
UgzhxOKW1mAOS5ovlU94AaABAg,oJ2faqXlU1s,2018-12-01T02:53:49Z,wow you did,1
UgwnWq9j6GRVZR8xMSB4AaABAg,oJ2faqXlU1s,2018-12-12T03:45:09Z,wait till his wife finds out he did new counter top thanks great video,1
UgyD0BvaZsTX31Xlg7p4AaABAg,oJ2faqXlU1s,2018-11-04T22:21:36Z,woah hydraulic press sounds badass,1
UgyY5yx4oPrfII7K_EB4AaABAg,oJ2faqXlU1s,2018-11-23T03:24:20Z,chanel isamazing,1
UgxL48M7wKP5eAxj3ol4AaABAg,oJ2faqXlU1s,2018-11-16T13:16:07Z,cool,1
Ugx8F2P7xTFWJxd4gh94AaABAg,oJ2faqXlU1s,2018-11-16T09:26:05Z,good video,1
UgyeGOALnY0hhpNpsyB4AaABAg,MFWF9dU5Zc0,2021-02-01T19:55:33Z,one favorite movies be honest,1
UgxZ8SWQRcDMGU74Ey54AaABAg,MFWF9dU5Zc0,2021-01-15T22:41:37Z,everyone shits movie genuinely better than oceans  lmao at least had plot,1
UgzDserZe-NQ62GOfIJ4AaABAg,MFWF9dU5Zc0,2021-01-01T20:48:32Z,great film,1
UgzAT4jzWAfjs4V8vSR4AaABAg,MFWF9dU5Zc0,2021-01-05T06:50:50Z,fun movie,1
UgwmoYIs1XfpLB48yeF4AaABAg,MFWF9dU5Zc0,2020-10-20T02:30:25Z,watched movie loved it,1
UgzljxfWZ8O9Hvf9wcp4AaABAg,MFWF9dU5Zc0,2020-12-13T14:53:22Z,cmon yall not bad movie actually liked it,1
UgzLY7265ax31_b6KhR4AaABAg,MFWF9dU5Zc0,2020-11-08T21:19:10Z,cant people be happy an amazing film re castedre made with amazing cast full stunning very talented women,1
UgzG-Er0qQnAip7MS-14AaABAg,MFWF9dU5Zc0,2020-11-06T09:40:54Z,lets be honest not worst oceans movie,1
UgyarCxX_ORWqK5dou14AaABAg,MFWF9dU5Zc0,2020-12-09T13:15:41Z,love movie much why trailer gets many dislikes,1
Ugz8VbxVIoS8XlRVgQF4AaABAg,MFWF9dU5Zc0,2020-12-09T01:57:38Z,like this not know why men with super egos against an all female cast personally im big fan all ocean movies looks promising,1
UgzukI6GpGUjfCDX5Lt4AaABAg,MFWF9dU5Zc0,2020-11-08T02:47:31Z,honestly when first saw thought one best movies had seen long time still true,1
UgxQoUkVNmgZPaFUIrx4AaABAg,MFWF9dU5Zc0,2020-03-01T15:52:08Z,it half favorite actress movieim off good start now,1
Ugwj8Wv2EnRfWF2hvkd4AaABAg,MFWF9dU5Zc0,2020-09-29T15:50:18Z,not care gender actors care if movie any good liked it,1
UgybRmm7n1aLrAkDi8h4AaABAg,MFWF9dU5Zc0,2020-08-29T20:39:12Z,great movie yall need chill,1
UgyODTsQveT5Mv48aJZ4AaABAg,MFWF9dU5Zc0,2020-10-03T04:58:17Z,movie great,1
UgwNfbN3Y-pjWB1-Y4x4AaABAg,MFWF9dU5Zc0,2020-10-18T04:41:10Z,james we love you we miss you we hate other cast,1
Ugx8W_sG3hi6n_e3T_B4AaABAg,MFWF9dU5Zc0,2020-10-09T20:51:00Z,personally really enjoyed movie  times better than oceans ,1
Ugzj2Vxt_YQKBKNjMvZ4AaABAg,MFWF9dU5Zc0,2020-09-28T22:05:17Z,viola davis wouldve wrapped cast up loved movie though ,1
Ugxkqr_RIbMkdEvnXrh4AaABAg,MFWF9dU5Zc0,2020-10-15T19:00:37Z,actually one greatest movies ever,1
UgxAig5tjByWV-Bf6f14AaABAg,MFWF9dU5Zc0,2020-08-10T14:01:30Z,now understand what sandra bullock can do screen she magical,1
UgzoJ0UqmKLk57oSAgV4AaABAg,MFWF9dU5Zc0,2020-08-09T07:51:42Z,such fun movie loved,1
UgycWufWzx5Uc68b_Ph4AaABAg,MFWF9dU5Zc0,2020-07-20T02:47:10Z,ok,1
UgyFtkyJAK_c_CMIb0x4AaABAg,MFWF9dU5Zc0,2020-08-12T14:13:58Z,laugh nice one,1
UgyZKdEmhYRcwdpYRBN4AaABAg,MFWF9dU5Zc0,2020-08-22T09:46:14Z,like movie want ryan reynolds join heist film make kinda brutal funny movie director michael bay not call ocean  make another title movie,1
Ugx9ErGd_EofVBQD4rV4AaABAg,MFWF9dU5Zc0,2020-08-12T18:58:16Z,liked movie fun acting good not like ending tho think its like main characters grand children telling story because their grandma forgot some details feels uncomfortable talking about her love life with her ex,1
UgyGozzZUKBuXADEvUt4AaABAg,MFWF9dU5Zc0,2020-05-23T02:13:00Z,watched like  times already still enjoying smile smile laugh,1
UgwDVZ7yjlh4C4ziAQR4AaABAg,MFWF9dU5Zc0,2020-06-12T16:45:43Z,love movie,1
UgyVI87365ikaK2MWgd4AaABAg,MFWF9dU5Zc0,2020-06-07T08:08:26Z,fuck her make up good,1
UgwFz2SwCxdT0Iv74bF4AaABAg,MFWF9dU5Zc0,2020-04-27T15:57:48Z,hands down favorite movie,1
Ugx9RShxgy5KvgNDtx54AaABAg,MFWF9dU5Zc0,2020-05-15T08:27:29Z,movie soo good why does everyone hate feminist movies,1
Ugw5JJe2sZ570wadKw54AaABAg,MFWF9dU5Zc0,2020-04-05T13:20:34Z,liked it,1
Ugwxg1Y4euOLV_UAaUB4AaABAg,MFWF9dU5Zc0,2020-03-21T16:06:14Z,movie good,1
Ugy95GnUO7HdjPEFyYt4AaABAg,MFWF9dU5Zc0,2019-12-05T18:46:22Z,cate by far coolest here,1
UgzK2EUSMpcYiuopkGx4AaABAg,MFWF9dU5Zc0,2020-02-17T20:23:57Z,its part  please amaazing movie,1
UgzQM-F592Qs88HVsmB4AaABAg,MFWF9dU5Zc0,2020-02-16T17:10:28Z,loved it,1
Ugw5UylkSjnoEshfxo94AaABAg,MFWF9dU5Zc0,2019-12-19T13:52:57Z,movie actually pretty good,1
UghlQ9vJVOl1I3gCoAEC,t6hlkIlGFCI,2016-07-23T11:56:20Z,looks good,1
Ugg48H8Dua7ZgHgCoAEC,t6hlkIlGFCI,2016-07-16T16:52:19Z,movie good omg,1
UgxSi020h_MbS1NPGPp4AaABAg,MFWF9dU5Zc0,2020-02-29T10:10:34Z,sup with dislikes thought movie pretty good,1
Ugz70EUFbPTjU6_QT0R4AaABAg,MFWF9dU5Zc0,2019-12-30T21:12:28Z,great film james corden ruined it,1
Ugz9vaPJQlOPoaIhMox4AaABAg,MFWF9dU5Zc0,2019-12-17T14:44:24Z,good movie great end anyone interesting women centred heist films may pass their time watching one,1
UgwnlhO0FRxemzv0dox4AaABAg,MFWF9dU5Zc0,2019-12-09T16:04:28Z,feel bad saying this movie actually really good not judge book by its cover jeez people keep feeling threatened by female cast movies,1
UgyMU9y4XrXnkfwRpZp4AaABAg,MFWF9dU5Zc0,2019-08-27T10:21:21Z,gosh such toxic comments absolutely loved movie,1
Ugw3nhvw497wHPoHKbZ4AaABAg,MFWF9dU5Zc0,2019-09-08T15:23:55Z,wow stunning brave,1
UgxxX3JS_XgDHfKFudF4AaABAg,MFWF9dU5Zc0,2019-08-26T16:01:47Z,good movie,1
UgzMYo1LZLvQHKR9JFV4AaABAg,MFWF9dU5Zc0,2019-06-28T13:27:51Z,actually really like movie anne laughway best,1
UgygPMtZny3E57wIdHN4AaABAg,MFWF9dU5Zc0,2019-09-08T19:51:27Z,liked movie cate blanchett such good actress,1
UgzskAeoXLMY_Ux-btJ4AaABAg,MFWF9dU5Zc0,2019-07-06T00:27:12Z,love how movie stabs back foward frágile masulinity,1
Ugxlspzy5Rx4ro7I1WZ4AaABAg,MFWF9dU5Zc0,2019-07-12T09:59:58Z,helena queen,1
UgxfCsqmdz6pFM__zA94AaABAg,MFWF9dU5Zc0,2019-08-08T08:00:50Z,omg they got rihanna up bitch okay love,1
Ugyvbbg4CqO8CKO1I694AaABAg,MFWF9dU5Zc0,2019-05-23T04:00:57Z,love movie smile,1
UgzfarqCRurGTBevZKV4AaABAg,MFWF9dU5Zc0,2019-05-21T14:29:32Z,best oceans film,1
UgwhOhlz8c1B80L8kiB4AaABAg,MFWF9dU5Zc0,2019-05-19T22:02:00Z,enjoyed,1
Ugwy62Q1BjWVc_FfU5p4AaABAg,MFWF9dU5Zc0,2019-06-24T16:22:29Z,laugh loli actually really enjoyed movie,1
Ugy-RAHa2W9MJfn1Jkp4AaABAg,MFWF9dU5Zc0,2019-05-09T06:45:52Z,movie actually pretty dope,1
UgwLJZxHx0lhWCqKxFF4AaABAg,MFWF9dU5Zc0,2019-04-10T17:00:49Z,look at all triggered men comments lool saw movie amazing usually never watch movies like these ever one great,1
UgzREBQq8620xXyPU1t4AaABAg,MFWF9dU5Zc0,2019-05-01T19:00:59Z,love,1
UgwhyBchcm6IfFsgZYJ4AaABAg,MFWF9dU5Zc0,2019-03-17T22:45:52Z,amazing,1
Ugxf6Xh7vGwMtTrZADh4AaABAg,MFWF9dU5Zc0,2019-03-12T15:01:31Z,well loved movie great story dialogue characters humor good actors loved,1
UgwU0iYzoIUS4CBRLAp4AaABAg,MFWF9dU5Zc0,2019-05-02T01:13:59Z,such fun movie excellent performances lots fun some really good dialogue lots humor anne laughway going rewatch tonight actually after baseball game,1
UgwoVvsAjZ3J-6KxL4x4AaABAg,MFWF9dU5Zc0,2019-03-01T17:00:39Z,actually liked movie,1
UgxVvPDsgP1c2b22evR4AaABAg,MFWF9dU5Zc0,2019-03-03T17:54:33Z,pls not hate me like movie,1
UgxUWO6TLYcHZweALXN4AaABAg,MFWF9dU5Zc0,2019-02-05T23:12:44Z,love,1
UgzmD9eDvJXVC9MeREt4AaABAg,MFWF9dU5Zc0,2019-02-11T20:11:16Z,actually pretty good not believe people hated this its because their sexiest,1
UgwpmgPq0RRyH-Fpund4AaABAg,MFWF9dU5Zc0,2019-02-15T04:11:06Z,favorite movie,1
UgyTFw0ZgHJAzfRaUbl4AaABAg,MFWF9dU5Zc0,2019-01-17T21:26:40Z,best movie life,1
Ugx6iLMHnLjfTouB02h4AaABAg,MFWF9dU5Zc0,2018-10-30T12:37:40Z,amazing,1
Ugxo1X7ryYMfChTXRZF4AaABAg,MFWF9dU5Zc0,2018-10-27T22:24:55Z,loved it,1
UgzN8LzZHDQpQpvi6KJ4AaABAg,MFWF9dU5Zc0,2018-11-07T02:28:37Z,movie good,1
Ugw0qkXAH4Qonu72Hnh4AaABAg,MFWF9dU5Zc0,2018-11-19T13:04:18Z,holy fcking hell cate blanchett has be most beautiful actress ever especially movie you go girl,1
Ugy_OIQUwhnZzcCkzAp4AaABAg,MFWF9dU5Zc0,2018-10-06T20:17:42Z,great movie,1
UgyBT5k9GJn3q3tmO-54AaABAg,MFWF9dU5Zc0,2018-10-10T14:19:50Z,nice muvi,1
UgywfbTOaukE-32ypn14AaABAg,MFWF9dU5Zc0,2018-09-26T11:47:18Z,loved movie not care what anyone thinks movie fun watch loved ending,1
UgxWowkfxNtS3CjFLC14AaABAg,MFWF9dU5Zc0,2018-09-17T07:39:54Z,why movie hated enjoyed watching it geez,1
UgyDJN1STbmM33eVgHF4AaABAg,MFWF9dU5Zc0,2018-09-17T16:40:28Z,nice movies manny twist,1
UgyiyDVVeUMIzTVTTyp4AaABAg,MFWF9dU5Zc0,2018-09-18T22:23:07Z,have never watched original movie did enjoy one,1
UgzmN5psSMnzT1xYmxJ4AaABAg,MFWF9dU5Zc0,2018-09-22T16:59:41Z,yass feminism bad ass women,1
UgzqQD8X71SiB-VRsnd4AaABAg,MFWF9dU5Zc0,2018-09-23T20:26:01Z,saw movie soo good not expect be good,1
UgysQsBNOPUKbYDcVzN4AaABAg,MFWF9dU5Zc0,2018-09-15T03:00:06Z,movie really good,1
UgyeqZY5GUBRoZzCZDN4AaABAg,MFWF9dU5Zc0,2018-09-07T00:24:01Z,love movie very well executed,1
Ugy8lEGdyVVMBoHQ1QV4AaABAg,MFWF9dU5Zc0,2018-09-14T01:15:42Z,great ,1
Ugwl65g1g0R5YmDlEvB4AaABAg,MFWF9dU5Zc0,2018-09-09T14:04:38Z,nice movie yeah girls version,1
Ugz4gp452WjVXUNGnvB4AaABAg,MFWF9dU5Zc0,2018-09-15T13:52:42Z,stop judgementswatch movie its really good,1
UgwqzrWVnmg8gNApe6R4AaABAg,MFWF9dU5Zc0,2018-09-14T05:29:46Z,great movie enjoyed say what you want box office damn near m budget m they winning,1
UgwFrvHbUdtzc1YnCcR4AaABAg,MFWF9dU5Zc0,2018-09-12T23:39:28Z,blackvelvet ass brought me here also amazing movie,1
Ugw6AIec3T0I0xl7sA94AaABAg,MFWF9dU5Zc0,2018-09-07T17:25:15Z,need more movies like this like seriously watched it btw awesome do more oceans please,1
UgyIs31i8N8s8lfNXxR4AaABAg,MFWF9dU5Zc0,2018-09-04T21:18:34Z,smart intelligent,1
Ugz_pfSky1p22BkUDyR4AaABAg,MFWF9dU5Zc0,2018-09-03T07:35:10Z,love movie ️ saw theaters with sister,1
UgwjgtRoZ-NoSDGBz9V4AaABAg,MFWF9dU5Zc0,2018-09-02T13:49:35Z,bro rihanna good,1
UgzV7-qoDFger69pweZ4AaABAg,MFWF9dU5Zc0,2018-09-03T15:20:13Z,actually good,1
Ugzz-BzVmJN4ESfeZi94AaABAg,MFWF9dU5Zc0,2018-09-03T15:45:39Z,its great movie either,1
Ugx5QVZk4nR20Egpq6p4AaABAg,MFWF9dU5Zc0,2018-09-03T06:49:44Z,movie pretty good im glad not listen haters,1
Ugz1lMwJ6JoHw7nOH-t4AaABAg,MFWF9dU5Zc0,2018-08-30T00:34:41Z,comment section full guys with sticks up their asses movie good,1
UgxYl6eHh-LRxVKxzr54AaABAg,MFWF9dU5Zc0,2018-08-31T05:37:58Z,such great movie loved,1
UgzXlerzWi9kS-gWPTB4AaABAg,MFWF9dU5Zc0,2018-08-31T19:29:56Z,movie upgrade definitely worth watch story well put together if you read joe friends,1
UgwbTHCjfs8npGIqGwl4AaABAg,MFWF9dU5Zc0,2018-08-29T12:57:24Z,what an amazing piece western cinematography astounding im speechless holding up tears,1
Ugyoa_Fco_fm_WLYDqV4AaABAg,MFWF9dU5Zc0,2018-08-27T03:43:55Z,like movie not care ️,1
Ugx1JVITLELIo69bllp4AaABAg,MFWF9dU5Zc0,2018-08-27T05:15:18Z,movie awesome,1
Ugx6IC8--KMzANvlDFp4AaABAg,MFWF9dU5Zc0,2018-08-26T13:55:37Z,actually liked movie,1
Ugzpo1Ky3Xau91AfG1R4AaABAg,MFWF9dU5Zc0,2018-08-22T16:05:45Z,ive never seen any oceans series seen one great,1
Ugx26Lcj5kTrU2DNcrt4AaABAg,MFWF9dU5Zc0,2018-08-24T19:53:57Z,actually liked,1
UgwReVQt4iGfjhn8BPt4AaABAg,MFWF9dU5Zc0,2018-08-23T09:44:35Z,honestly liked movie unlike some people,1
Ugwg63_SBiDfDhKdDdd4AaABAg,MFWF9dU5Zc0,2018-08-23T02:12:43Z,saw it good movie,1
Ugwe4Pw4Re1S3ug4hxp4AaABAg,MFWF9dU5Zc0,2018-08-25T02:32:24Z,actually good movie laugh,1
UgwV4J7m1_9R_6SzXhx4AaABAg,MFWF9dU5Zc0,2018-08-18T21:51:31Z,best movie ever cate blanchett love,1
UgybWEdBWFiU7PAg2RV4AaABAg,MFWF9dU5Zc0,2018-08-03T18:39:55Z,love it,1
Ugw9pMuWq8h7_TX-URt4AaABAg,MFWF9dU5Zc0,2018-08-16T01:38:57Z,already watched itits very nice movie hope there will be part ,1
Ugw7ZZlZ1F1C3DyztHZ4AaABAg,ffxKSjUwKdU,2021-02-02T20:21:04Z,yes queen,1
UgyvRdDW4AF3S5L_-_Z4AaABAg,ffxKSjUwKdU,2021-02-02T18:43:20Z,arianas best best hands down,1
UgzHINmOMnlccj0-1Ct4AaABAg,ffxKSjUwKdU,2021-02-01T21:54:59Z,she killin danciny,1
UgwqzENeOvtrZziGAPZ4AaABAg,ffxKSjUwKdU,2021-02-02T00:33:32Z,ari art,1
UgzIIn5lxyw8No6Yj0F4AaABAg,ffxKSjUwKdU,2021-02-02T19:04:29Z,love yuo ariana,1
Ugxa0bpLTGcg-90osnZ4AaABAg,ffxKSjUwKdU,2021-02-02T16:06:28Z,dang ariana grande sexy pretty deffinetly not annoying listen one her songs at least everyday ,1
UgzgzzW10PnJMkaJcht4AaABAg,ffxKSjUwKdU,2021-02-02T07:26:07Z,love song hopefully myself future still listen song ,1
UgyHGl18D9DPFcxe84x4AaABAg,ffxKSjUwKdU,2021-02-01T20:45:45Z,love this smile,1
UgxRtKFtJsRa0RPWThl4AaABAg,ffxKSjUwKdU,2021-02-01T08:40:11Z,fav,1
Ugyoq5NIFmgk_eaPZuF4AaABAg,ffxKSjUwKdU,2021-02-01T13:37:27Z,love match,1
UgySZqfas1-z_aJgMGx4AaABAg,ffxKSjUwKdU,2021-02-01T11:08:57Z,well not like loss love,1
UgyMz8M0xNOzBuIVNO94AaABAg,ffxKSjUwKdU,2021-02-01T20:15:03Z,not understand video song perfect,1
Ugy-YEDtX77AdkVgea14AaABAg,ffxKSjUwKdU,2021-01-31T16:10:04Z,hope arinators can get b soon wish you guys good luck good,1
Ugy3hSdHXtUD9JGRH794AaABAg,ffxKSjUwKdU,2021-01-31T20:20:20Z,shes really cool,1
Ugw3PNKVFHB0GB7II2N4AaABAg,ffxKSjUwKdU,2021-01-31T17:53:58Z,always come back hereas its amazing how much arianas best video draws me it,1
UgzN-4c3dZVtzTEDrOZ4AaABAg,ffxKSjUwKdU,2021-01-28T12:10:23Z,not like live smile,1
Ugyvvjj2KvNnKLZ1YVd4AaABAg,ffxKSjUwKdU,2021-01-31T16:03:00Z,ive listening song an amout times have never seen official video damns its beautiful,1
UgzblRQHSK7jlLKva6d4AaABAg,ffxKSjUwKdU,2021-01-31T15:33:45Z,she looks like beautiful alien hihi,1
Ugz5rnErdUa4W9bYypV4AaABAg,ffxKSjUwKdU,2021-01-31T17:56:02Z,love you bb,1
UgyoEV34XaTpU6zfvvN4AaABAg,ffxKSjUwKdU,2021-01-31T22:32:14Z,like channel moonlight,1
UgwI12yMsAgLlaR9dp94AaABAg,ffxKSjUwKdU,2021-01-31T16:25:34Z,these pop songs too good man shame they not make ones like anymore such nostalgia,1
UgzEc9xsq-QgWARSiZF4AaABAg,ffxKSjUwKdU,2021-01-30T16:47:52Z,song gold,1
UgxGd3Dtu3McX6-SYPV4AaABAg,ffxKSjUwKdU,2021-01-30T18:00:23Z,get b views yuhh,1
UgyK6Wd0cKeNAMkQ8Ht4AaABAg,ffxKSjUwKdU,2021-01-30T20:06:07Z,one world masterpiece,1
UgwKf4491RatRt14E1J4AaABAg,ffxKSjUwKdU,2021-01-30T14:17:28Z,love adriana grande,1
Ugxa0a3Vw4CXqo18YPR4AaABAg,ffxKSjUwKdU,2021-01-30T21:17:48Z,such good music video,1
UgybNRiUgWWwHtoXzsp4AaABAg,ffxKSjUwKdU,2021-01-30T16:02:27Z,amazing,1
UgzmVEjIqEHHfYiYHbd4AaABAg,ffxKSjUwKdU,2021-01-30T00:14:15Z,best video     far,1
Ugw2sRQKwV9Yiqa-3Hl4AaABAg,ffxKSjUwKdU,2021-01-29T20:29:26Z,beautiful,1
UgwdsOTidhpblMWqgwV4AaABAg,ffxKSjUwKdU,2021-01-29T13:11:31Z,life too short say music video not masterpiece,1
UgxL1PV-rx8cnlLaIJh4AaABAg,ffxKSjUwKdU,2021-01-30T05:03:08Z,love you ari you an mf legend,1
Ugx_lbaIGKZJ4PtxT-B4AaABAg,ffxKSjUwKdU,2021-01-29T19:01:38Z,love you,1
UgwF1ZBmUUjo-DQ7Ldx4AaABAg,ffxKSjUwKdU,2021-01-29T16:33:38Z,ariana love you,1
UgxYHJQRN75rVuOM4O94AaABAg,ffxKSjUwKdU,2021-01-29T22:06:34Z,bad ima male like song,1
Ugy0Ct8Wso4GwdStPNV4AaABAg,ffxKSjUwKdU,2021-01-28T21:56:47Z,cheerful write omg ariana,1
UgyB1diZSXK8TaYjr8F4AaABAg,ffxKSjUwKdU,2021-01-28T12:14:58Z,lil cat evolved into legend ariana grande,1
UgxXN_cfiWp2qAGUDFZ4AaABAg,ffxKSjUwKdU,2021-01-28T16:00:08Z,gorgeous her,1
UgzxfFX6gOK2rCpBJeZ4AaABAg,ffxKSjUwKdU,2021-01-29T05:40:06Z,ariana luv u you have made life much more happy,1
UgxA-YQ1MqzCrVsf2rp4AaABAg,ffxKSjUwKdU,2021-01-29T06:44:50Z,song gives positive vibes,1
Ugx7tVIC3fkYKeScMCN4AaABAg,ffxKSjUwKdU,2021-01-29T09:51:04Z,motivate me,1
Ugz4WxbBjfVmmtAx3rN4AaABAg,ffxKSjUwKdU,2021-01-28T14:48:54Z,how beautiful video,1
UgyalPLNlGFf_XYkWpR4AaABAg,ffxKSjUwKdU,2021-01-28T19:47:25Z,song perfect not description,1
UgyOYfcmyA-WVE_fzXR4AaABAg,ffxKSjUwKdU,2021-01-29T10:21:38Z,love song ariana grande she v awsome good smile smile smile smile love love love good love,1
Ugw9LNuhpVa8l0gMadZ4AaABAg,ffxKSjUwKdU,2021-01-28T21:58:23Z,way song starts like some grand movie or somethingepic,1
UgxsSIinrWBmz06C0Mp4AaABAg,ffxKSjUwKdU,2021-01-27T22:12:49Z,love ariana grande favorite girl singer,1
UgzmPPiODxv43NllY4N4AaABAg,ffxKSjUwKdU,2021-01-27T20:51:35Z,nice song,1
UgyhF3OtCrTP3acTfvh4AaABAg,ffxKSjUwKdU,2021-01-28T06:54:40Z,era best not me,1
UgxKTsbIOSH8JPysHDR4AaABAg,ffxKSjUwKdU,2021-01-27T15:45:43Z,arianas prettiest video,1
Ugxf4HZTwEjIItBRtm14AaABAg,ffxKSjUwKdU,2021-01-28T03:15:13Z,decided like song two years too late huh,1
UgwpJJUCuuHOY8fSC7J4AaABAg,ffxKSjUwKdU,2021-01-27T18:12:18Z,love song,1
UgyZ-Zknc_YW-fAVAhp4AaABAg,ffxKSjUwKdU,2021-01-28T03:49:25Z,song soo amazing like one die first thing will hear,1
UgzaFvNDhGlrD-9s3bd4AaABAg,ffxKSjUwKdU,2021-01-27T19:50:12Z,her best song its underrated good,1
UgzUHkcd-6xo-5finbt4AaABAg,ffxKSjUwKdU,2021-01-28T05:51:28Z,can we all say thank you dr strange beautiful production music video,1
UgznseK6v64Qt_KhkVd4AaABAg,ffxKSjUwKdU,2021-01-26T22:34:04Z,love you ariana grande im biggest fan,1
Ugzp0fdnTcihFFsdL-x4AaABAg,ffxKSjUwKdU,2021-01-26T15:52:39Z,lovee you you songs omg,1
UgxoTNGg0Pkj-F-laT54AaABAg,ffxKSjUwKdU,2021-01-27T04:24:05Z,favorite ariana grande song no one could tell me otherwise,1
Ugz8-qSuvo8EMToqx9t4AaABAg,ffxKSjUwKdU,2021-01-26T20:21:14Z,no ones gonna talk about ari spoiled us vid hehe ilove you ari  says rem god woman sweetener,1
UgzK0UozZBXAjFeyi0h4AaABAg,ffxKSjUwKdU,2021-01-26T13:45:22Z,ariana grande love you,1
Ugy9Mh0-6UYSW53Lhwt4AaABAg,ffxKSjUwKdU,2021-01-26T10:53:10Z,song helped me through some shit,1
UgwhekRdZ3XLEy8-ipR4AaABAg,ffxKSjUwKdU,2021-01-26T21:12:47Z,love song,1
UgxTDeVsr-n2kFh-9894AaABAg,ffxKSjUwKdU,2021-01-26T13:36:10Z,her best comeback song wbk,1
UgxE2GZl1D-Zok46WAN4AaABAg,ffxKSjUwKdU,2021-01-27T02:51:04Z,remember when shit out  always listening masterpiece everyday,1
Ugy6FuxA96uLZJLdSOd4AaABAg,ffxKSjUwKdU,2021-01-27T01:13:24Z,weird at some parts love video,1
UgwpuJ6c6xfwnuShfEd4AaABAg,ffxKSjUwKdU,2021-01-26T00:18:17Z,no one gonna talk about flying thingy at end guess dog flew laugh anywayss song crazy good bro am obsessed ️ love,1
Ugzu29DSLS3VSDnJHPh4AaABAg,ffxKSjUwKdU,2021-01-25T20:49:06Z,if youre listening  with all terrible things bad stuff happening youre an actual legend ,1
UgzoxzYbN8Y9wvrhOEV4AaABAg,ffxKSjUwKdU,2021-01-26T05:21:50Z,shes really relevant as singer performer love,1
UgxMhbqnJBhdtV-FPjd4AaABAg,ffxKSjUwKdU,2021-01-26T09:25:39Z,masterpiece,1
UgwxeHygR6_k6QpnB_94AaABAg,ffxKSjUwKdU,2021-01-26T00:06:41Z,best song ariana ,1
UgzX0_oQ8jwL-70IlwF4AaABAg,ffxKSjUwKdU,2021-01-25T21:53:55Z,me friend loves song no tears left cry ,1
UgxWejdQsAjLgV7iBPB4AaABAg,ffxKSjUwKdU,2021-01-26T00:29:45Z,listen masterpiece every night before sleep,1
UgzVSWIefqUWuIqANY14AaABAg,ffxKSjUwKdU,2021-01-25T21:59:33Z,how hell did they film omg incredible,1
UgwCA3428ww6HWteTah4AaABAg,ffxKSjUwKdU,2021-01-27T04:07:11Z,cmon yall lets view video  times day shall be our routine till hits billion views,1
Ugy3O2sBeDO8tJTePeV4AaABAg,ffxKSjUwKdU,2021-01-25T11:06:50Z,arian goin be first woman soon make her  songs reach  billion views smile,1
Ugw5SQos1AJrNg9Uc4Z4AaABAg,ffxKSjUwKdU,2021-01-25T11:36:35Z,why ariana damm pretty,1
UgyxQonwUPFzA4XClod4AaABAg,ffxKSjUwKdU,2021-01-24T17:55:21Z,thats her best song tho fight me,1
UgwWbcFmhwhdvUsVDUN4AaABAg,ffxKSjUwKdU,2021-01-24T21:37:25Z,like you,1
Ugxi-W1SX_-ja0Staul4AaABAg,ffxKSjUwKdU,2021-01-24T20:35:51Z,likkee,1
Ugx_BXrLtdr3eQ8dokB4AaABAg,ffxKSjUwKdU,2021-01-25T13:39:08Z,omg ari you best,1
Ugx6ZcGU8IxsHTNA5y54AaABAg,ffxKSjUwKdU,2021-01-25T11:52:41Z,love song,1
Ugx84EUfqkCDEgjoAf94AaABAg,ffxKSjUwKdU,2021-01-25T07:04:17Z,love,1
Ugy8Wo5Yw_07wIK1Y0J4AaABAg,ffxKSjUwKdU,2021-01-25T04:21:06Z,love vid its soo cool,1
UgwjPzUU9i8nivrl5X14AaABAg,ffxKSjUwKdU,2021-01-25T08:18:25Z,one best music video ari no one can deny,1
Ugya_vWeWVeN4iX2LxF4AaABAg,ffxKSjUwKdU,2021-01-24T22:17:13Z,love you ariana grande you best singer do some more video plz ️ ️and makes me happy,1
UgxmjIaejo6UCgzUrVt4AaABAg,ffxKSjUwKdU,2021-01-24T09:22:31Z,her best song everperiodt,1
Ugwxkw9aqBD6EKKhbE94AaABAg,ffxKSjUwKdU,2021-01-24T12:58:27Z,love you ariana grande,1
UgyOQwepgM-lARvpp354AaABAg,ffxKSjUwKdU,2021-01-24T07:02:57Z,favorite video ari love you,1
UgwwEj5D6wrWGmAeZep4AaABAg,ffxKSjUwKdU,2021-01-24T04:41:49Z,love you ari love song soo beautiful,1
UgwAiMTuBXOK8Bs2FcZ4AaABAg,ffxKSjUwKdU,2021-01-24T08:27:30Z,oh god miss those times,1
UgywXJNggKLpLER9xHV4AaABAg,ffxKSjUwKdU,2021-01-24T00:47:42Z,imagine if all these artists never followed their dreams arianna could have been working an office somewhere singing shower lesson follow dreams who knows where might lead,1
Ugzj7ClciEdSrgdKOVh4AaABAg,ffxKSjUwKdU,2021-01-24T05:46:04Z,love you much ariana grande,1
UgzH2aXBIw2rc7FQegJ4AaABAg,ffxKSjUwKdU,2021-01-24T04:21:47Z,ears yes eyes,1
UgyQwe0FhO09d7KmOqR4AaABAg,ffxKSjUwKdU,2021-01-23T18:14:18Z,her vids amazing like her voice her looks,1
Ugwnbp4tk5abbZOxvoN4AaABAg,ffxKSjUwKdU,2021-01-23T23:09:11Z,her best lead single date change mind,1
UgyFf42djKbqH-DjNJB4AaABAg,ffxKSjUwKdU,2021-01-23T02:46:34Z,not like love,1
